STATE,DATE_ENACTED,NCSL_TITLE,NCSL_TOPICS,NCSL_SUMMARY,BILL_NUMBER,NOTES,UNIQUE_ID,TRAINING,CHOKEHOLD,BODY_CAMERA,IMMUNITITY,WARRANTS,USE_OF_FORCE,TRANSPARENCY,OVERSIGHT,ACCOUNTABILITY,MENTAL_HEALTH,LEFT_RIGHT_REFORM,PARTY_SPONSOR,BILL_TEXT_LINK
New Jersey,11/24/2020,Body Worn Cameras,Technology,"Requires law enforcement officers to wear body worn cameras, provides for exceptions, provides for funding for body worn cameras.",NJ S 1163,body-worn camera,167,0,0,1,0,0,0,0,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NJ2020000S1163&ciq=ncsl&client_md=ca78c14d384ef465ed12d83359a28436&mode=current_text
New Jersey,11/24/2020,Law Enforcement Body Cameras Worn,Technology,"Regulates use of body cameras worn by law enforcement officers, provides for circumstances under which the recording functions of a body worn camera may be deactivated, requires an officer wearing a body camera to notify subjects that they are being recorded under certain circumstances, provides for maintenance of body worn camera recordings.",NJ A 4312,body-worn camera,168,0,0,1,0,0,0,0,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NJ2020000A4312&ciq=ncsl&client_md=4cec751ccf3310f343c7d288b54da5a3&mode=current_text
New Jersey,12/23/2020,Body Worn Camera Program Supplemental Appropriation,"Other Issues, Technology",Makes supplemental appropriation of specified amount for NJ Statewide Body Worn Camera Program.,NJ A 4907,"body-worn camera, appropiations",169,0,0,1,0,0,0,0,0,0,0,left,,https://custom.statenet.com/public/resources.cgi?id=ID:bill:NJ2020000A4907&ciq=ncsl&client_md=963c3d146f222cc801c480f5cdea1375&mode=current_text
New Mexico,03/09/2022,Criminal Code Changes,"Employment and Labor, Officer Safety and Wellbeing","Relates to public safety, enhances death benefits for peace officers, State mounted patrol members and reserve police officers, changes distributions from the law enforcement protection fund, expands the distribution of the law enforcement protection fund to the State law enforcement academy, expands the purposes for which a crime reduction grant may be made, creates additional judgeships in the second, fifth and thirteenth judicial districts, creates the law enforcement retention fund.",NM H 68,"use of force, training, oversight",170,1,0,0,0,0,1,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NM2022000H68&ciq=ncsl&client_md=7889c8a61d7bb6d6a73b0837c502d97f&mode=current_text
New Mexico,04/07/2021,Civil Rights Act,Use of Force,"Relates to civil rights, enacts the New Mexico Civil Rights Act, permits an individual to bring a claim against a public body or person acting on behalf of or under the authority of a public body for a violation of the individual's rights, privileges or immunities arising pursuant to the bill of rights of the constitution of New Mexico, prohibits the use of the defense of qualified immunity, mandates attorney fees, limits recovery, provides a three-year statute of limitations.",NM H 4,qualified immunity,171,0,0,0,1,0,0,0,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NM2021000H4&ciq=ncsl&client_md=562236734bdbcb53a3148c2e8d11ebbd&mode=current_text
New Mexico,07/08/2020,Law Enforcement Body Cameras,"Other Issues, Technology, Use of Force, Standards","Requires certain law enforcement agencies to use body-worn cameras, requires law enforcement agencies to adopt certain policies and procedures, revokes a police officer's certification after conviction or making certain pleas, adds a cause of action for spoliation by a law enforcement officer in the tort claims act.",NM S 8,body-worn camera,172,0,0,1,0,0,0,0,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NM2020010S8&ciq=ncsl&client_md=b3378af44aff4e5c744c6567d0d41c8b&mode=current_text
New York,06/12/2020,Office of Special Investigation,"Oversight, Use of Force","Establishes the Office of Special Investigation within the Department of Law to investigate and prosecute any alleged criminal offense or offenses committed by a police officer, or peace officer, concerning the death of any person as a result of any encounter with such police or peace officer.",NY S 2574,"oversight, transparency, use of force",173,0,0,0,0,0,1,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2019000S2574&ciq=ncsl&client_md=8d8f121673d91be63d9dbf6d47abc135&mode=current_text
New York,06/14/2020,Recording Law Enforcement Activities,Other Issues,"Relates to recording certain law enforcement activities, provides that a person not under arrest or in the custody of a law enforcement official has the right to record police activity,and to maintain custody and control of that recording and of any property or instruments used by that person to record police activities, provides that a person in custody or under arrest does not, by that status alone, forfeit such right to record.",NY S 3253,"oversight, transparency",174,0,0,0,0,0,0,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2019000S3253&ciq=ncsl&client_md=8c2743830bbd805f073445b2725add52&mode=current_text
New York,06/16/2020,Law Enforcement Inspector General,"Oversight, Use of Force","Relates to the Port Authority of New York and New Jersey, establishes the Law Enforcement Misconduct Investigative Office.",NY S 3595,"oversight, transparency",175,0,0,0,0,0,0,1,1,0,0,left,Democrat,https://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2019000S3595&ciq=ncsl&client_md=a9d03a1346bba96ab5fc177e2ce6bc7a&mode=current_text
New York,06/12/2020,Strangulation in the First Degree,Use of Force,"Amends the Penal Law, establishes the crime of strangulation in the first degree, provides that a person is guilty of strangulation in the first degree when that person disregards any procedures banned by his or her employment and commits the crime of criminal obstruction of breathing or blood circulation, thereby causing serious physical injury or death to another person, makes such offense a class B felony.",NY A 6144,"accountability, chokehhold",176,,1,0,0,0,0,0,0,1,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2019000A6144&ciq=ncsl&client_md=d307b581db76e321e4b755324660acc4&mode=current_text
New York,06/15/2020,Duty of Law Enforcement,Other Issues,"Provides that when a person is under arrest, or otherwise in custody of a police officer, peace officer, or other law enforcement representative or entity, such officer, representative or entity shall have a duty to provide attention to the medical and mental health needs of such person.",NY S 6601,duty to act,177,0,0,0,0,0,0,0,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2019000S6601&ciq=ncsl&client_md=f63d629e88ae3fba964f01599ddfbb91&mode=current_text
New York,06/16/2020,Body Worn Cameras by State Police,Technology,"Relates to the use of body worn cameras by state police officers, establishes the State Police Body Worn Cameras Program, requires the Division of State Police to provide body worn cameras to be worn by all officers.",NY S 8493,body-worn camera,178,0,0,1,0,0,0,0,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2019000S8493&ciq=ncsl&client_md=5e59c91bd79e3aae9d41a85f61718de3&mode=current_text
New York,06/12/2020,Law Enforcement Disciplinary Records,Oversight,"Amends the Civil Rights Law and the Public Officers Law, provides for the disclosure of law enforcement disciplinary records.",NY S 8496,"oversight, transparency",179,0,0,0,0,0,0,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2019000S8496&ciq=ncsl&client_md=7355d2de8d96a6c771bd82cd8c5fa4b5&mode=current_text
New York,06/15/2020,Law Enforcement Officers,Use of Force,"Requires a law enforcement officer or peace officer, who discharges his or her weapon under circumstances where a person could be struck by a bullet, to immediately report the incident to his or her superiors.",NY A 10608,transparency,180,0,0,0,0,0,0,1,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2019000A10608&ciq=ncsl&client_md=bd2d2c804d5904439932d63552ad6ec7&mode=current_text
New York,06/15/2020,Chief Administrator of the Courts,"Oversight, Use of Force","Relates to the functions of the Chief Administrator of the Courts, relates to reporting requirements.",NY A 10609,"transparency, use of force",181,0,0,0,0,0,1,1,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2019000A10609&ciq=ncsl&client_md=0e70226d56dc5a0f5b1a1f88c4210404&mode=current_text
North Carolina,09/02/2021,Law Enforcement Officers,"Training, Policing Alternatives and Collaboration, Employment and Labor, Investigations and Discipline, Officer Safety and Wellbeing, Other Issues, Use of Force, Data and Transparency, Decertification, Standards","Increases protections, training, and oversight for state and local law enforcement officers, creates a decertification database, requires use of the FBI next generation identification system and rap back service for law enforcement, requires reporting related to Giglio material, expands transportation of involuntary commitment respondents, standardizes law enforcement officer entry and ongoing requirements, requires psychological screenings of law enforcement officers prior to certification or employment.",NC S 300,"use of force, transparency, oversight, ",182,0,0,0,0,0,1,1,1,0,0,right,Republican,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NC2021000S300&ciq=ncsl&client_md=4db3956fb968f677a7a8865b88e62a13&mode=current_text
North Carolina,08/16/2021,Sheriff Candidates and Appointees,Employment and Labor,"Requires a candidate or appointee for the office of sheriff to disclose all felony convictions, including any expunged convictions, relates to disqualifications for the office.",NC H 312,transparency,183,0,0,0,0,0,0,1,0,0,0,left,Republican,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NC2021000H312&ciq=ncsl&client_md=198b74d2444c05d345295ca5f15a6a60&mode=current_text
North Carolina,09/02/2021,Psychological Screenings of Law Enforcement Officers,"Certification, Employment and Labor, Officer Safety and Wellbeing","Requires psychological screenings of law enforcement officers prior to certification or employment, educates law enforcement officers on maintaining good mental health, and to provide information to law enforcement officers on mental health resources available, creates a physical fitness study.",NC H 436,mental health,184,0,0,0,0,0,0,0,0,0,1,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NC2021000H436&ciq=ncsl&client_md=f560546828601798246c44c140e8ee7f&mode=current_text
North Carolina,09/02/2021,Law Enforcement Officers,"Use of Force, Standards","Establishes a duty for law enforcement officers to intervene in and report excessive use of force, requires use of the national decertification index maintained by the international association of directors of law enforcement standards and training in the certification process for certified personnel, requires reporting related to Giglio material, utilizes any record of conviction of a criminal offense received as a result of the search during the application and lateral transfer process.",NC H 536,"duty to intervene, transparency, oversight",185,0,0,0,0,0,0,1,1,0,0,left,Bipartisan,https://custom.statenet.com/public/resources.cgi?id=ID:bill:NC2021000H536&ciq=ncsl&client_md=b415ff27ee981b0d1170e25126349329&mode=current_text
Oklahoma,05/03/2022,Council on Law Enforcement Education and Training,"Training, Policing Alternatives and Collaboration","Relates to the Council on Law Enforcement Education and Training, relates to powers and duties, requires certain training curriculum requirements including, but not limited to, recognizing and managing a person appearing to require mental health treatment or services, crisis intervention, and techniques to assist with de escalating interactions between security guards, private investigators, and the public.",OK S 1370,mental health diversion,186,0,0,0,0,0,0,0,0,0,1,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2021000S1370&ciq=ncsl&client_md=ccbd41a6073d4043e99b334be50f8236&mode=current_text
Oklahoma,04/23/2021,Mental Health Diversion by Law Enforcement,Policing Alternatives and Collaboration,"Relates to mental health diversion by law enforcement, relates to intoxicated persons in public places, modifies language, modifies allowable facilities, allows certain program establishment, directs certain authorization, provides an effective date.",OK S 87,mental health diversion,187,0,0,0,0,0,0,0,0,0,1,left,Republican,http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2021000S87&ciq=ncsl&client_md=09eb08ffe73cbd82230d4b6d969936c6&mode=current_text
Oklahoma,04/27/2021,Crisis Intervention for Law Enforcement Firefighter,"Training, Officer Safety and Wellbeing","Relates to crisis intervention for law enforcement, firefighters, emergency medical and correctional officers, requires the availability of funds, directs the Department of Mental Health and Substance Abuse Services to contract for certain training and support, requires certain training, provides for inclusions, provides for codification, provides an effective date.",OK S 848,mental health ,188,0,0,0,0,0,0,0,0,0,1,left,Republican,http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2021000S848&ciq=ncsl&client_md=aaaa306a69921c2aa3b73c69cc251988&mode=current_text
Oregon,07/14/2021,Criminal Justice Agencies,"Oversight, Use of Force","Relates to criminal justice agencies, includes civilian or community oversight boards, agencies or review bodies designated by a municipality or a law enforcement agency in performing duties related to investigating allegations of officer misconduct or reviewing police policies and practices under the definition of criminal justice agency.",OR S 204,"oversight, accountability",189,0,0,0,0,0,0,1,1,1,0,left,Not listed,http://custom.statenet.com/public/resources.cgi?id=ID:bill:OR2021000S204&ciq=ncsl&client_md=4add474c85447e4db176af11fbe07698&mode=current_text
Oregon,07/27/2021,Department of Public Safety Standards and Training,"Training, Oversight","Provides that the Department of Public Safety Standards and Training shall designate one or more accrediting bodies for law enforcement agencies in this state with 35 or more sworn police officers, provides for a Board on Public Safety Standards and Training consisting of 26 members, including 3 public members, provides for when the Department may deny or revoke certification of any public safety officer or instructor after written notice and hearing, provides for funding.",OR H 2162,"oversight, accountability",190,0,0,0,0,0,0,1,1,1,0,left,Not listed,http://custom.statenet.com/public/resources.cgi?id=ID:bill:OR2021000H2162&ciq=ncsl&client_md=8794954e234e0e5de853f1d6bd761844&mode=current_text
Oregon,06/15/2021,Police Officers Airway and Circulatory Anatomy Training,Training,"Relates to peace officers, requires police officers to be trained in airway and circulatory anatomy and physiology and certified in cardiopulmonary resuscitation, requires that police departments ensure all officers are certified, requires police officers to request emergency medical services if feasible when an officer encounters a restrained person suffering a respiratory or cardiac compromise.",OR H 2513,"training, chokehold",191,1,1,0,0,0,0,0,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:OR2021000H2513&ciq=ncsl&client_md=b2829c68fad2c02e69cfd6c880563f96&mode=current_text
Oregon,07/19/2021,Use of Chemical Incapacitants by Law Enforcement,"Use of Force, Standards","Regulates use of chemical incapacitants, kinetic impact projectiles and sound devices by law enforcement agencies, declares emergency, provides for funding.",OR H 2928,tactics,192,0,0,0,0,0,0,0,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:OR2021000H2928&ciq=ncsl&client_md=85965273ebf2b24e66f6c03326ed5f0e&mode=current_text
Oregon,06/11/2021,Police Officer's Duty to Report Misconduct,"Investigations and Discipline, Use of Force, Standards","Provides that a police officer or reserve officer who witnesses another officer engaging in misconduct or a violation of the minimum standards for physical, emotional, intellectual and moral fitness for public safety personnel shall report the misconduct as soon as practicable, but no later than a specified number of hours after witnessing the misconduct, to a direct supervisor of the reporting officer, a person in the officer’s chain of command, or the Department of Public Safety Standards and Training.",OR H 2929,"transparency, oversight, accountabilty",193,0,0,0,0,0,0,1,1,1,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:OR2021000H2929&ciq=ncsl&client_md=0820b4c045fa40e9302a7b2a6b8548e6&mode=current_text
Oregon,07/27/2021,Database of Reports of Use of Physical Force,"Use of Force, Data and Transparency","Directs law enforcement units to participate in National Use of Force Data Collection operated by Federal Bureau of Investigation, directs Oregon Criminal Justice Commission to analyze data from National Use of Force Data Collection and report annually to appropriate committee or interim committee of Legislative Assembly on analysis, appropriates moneys from General Fund to Oregon Criminal Justice Commission and Department of Corrections.",OR H 2932,"transparency, oversight, accountabilty",194,0,0,0,0,0,0,1,1,1,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:OR2021000H2932&ciq=ncsl&client_md=5de0fe5197da5221c892dd8811ff3218&mode=current_text
Oregon,06/15/2021,Department of Public Safety Standards and Training,Certification,"Provides for the creation of a uniform background checklist and standardized personal history questionnaire for use by law enforcement units in hiring public safety officers, provides that law enforcement is not required to use checklist and questionnaire for purposes of hiring corrections officers until a specified date, directs law enforcement to adopt policies that set standards for speech and expression by police and reserve officers, relates to law enforcement employer access to personal social media.",OR H 2936,"transparency, oversight, accountabilty",195,0,0,0,0,0,0,1,1,1,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:OR2021000H2936&ciq=ncsl&client_md=1822b3a0719eaee4bdce2a1c1a567b09&mode=current_text
Oregon,06/11/2021,Command Dispersal of Unlawful Assemblies,"Other Issues, Standards","Relates to unlawful assemblies, provides that when any specified number or more persons are unlawfully assembled in any county, city, town or village, the sheriff of the county and the deputies of the sheriff, the mayor of the city, town or village, or chief executive officer or officers thereof, may go among the persons, or as near to them as they can with safety, and command them in the name of the State of Oregon to disperse, provides for arrest for any unlawful activity constituting an offense.",OR H 3059,tactics,196,0,0,0,0,0,0,0,0,0,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:OR2021000H3059&ciq=ncsl&client_md=99d7f6d79231fe59298631d21f47d7b4&mode=current_text
Oregon,07/27/2021,Public Safety Employee Public Record Database,"Investigations and Discipline, Data and Transparency, Decertification","Relates to records, includes the name and rank of the officer disciplined, name of the law enforcement unit at which the officer is or was employed and a description of the facts underlying the discipline imposed, including a copy of any final decision in the report of the Department of Public Safety Standards and Training, establishes a statewide online database of suspensions and revocations of the certifications of police officers and discipline of police officers involving economic sanctions.",OR H 3145,"transparency, oversight, accountabilty",197,0,0,0,0,0,0,1,1,1,0,left,Not listed,http://custom.statenet.com/public/resources.cgi?id=ID:bill:OR2021000H3145&ciq=ncsl&client_md=f9ffa872d834bbf6b7cea6a3c649570a&mode=current_text
Oregon,06/15/2021,Law Enforcement Officer Identification,Employment and Labor,"Relates to law enforcement officer identification, provides for officer’s first initial and last name, or a unique identifier assigned by the officer’s Law Enforcement Agency, affixed to the officer’s uniform, performs an investigation to identify a law enforcement officer.",OR H 3355,"accountability, tactics",198,0,0,0,0,0,0,0,0,1,0,left,Not listed,http://custom.statenet.com/public/resources.cgi?id=ID:bill:OR2021000H3355&ciq=ncsl&client_md=0068ea4e1175e33659a5d5c54799bd51&mode=current_text
Oregon,06/30/2020,Transparent Policing and Use of Force Reform,"Oversight, Use of Force",Establishes the Joint Committee on Transparent Policing and Use of Force Reform.,OR H 4201,"use of force, oversight",199,0,0,0,0,0,1,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:OR2020010H4201&ciq=ncsl&client_md=14723057374d9fbfc1da7e1b42f5d209&mode=current_text
Oregon,06/30/2020,Use of Force by Police Officers,Use of Force,"Provides that a peace officer may not use force that limits ability of person to breathe, including but not limited to choke holds, directs the Board of Public Safety Standards and Training to adopt rules prohibiting the training of police officer and reserve officers to use physical force that impedes the normal breathing or circulation of blood of another person by applying pressure on the throat or neck of another person.",OR H 4203,"use of force, oversight",200,0,0,0,0,0,1,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:OR2020010H4203&ciq=ncsl&client_md=11da09c9a8efbbb1a8d53b21f6c8ab6f&mode=current_text
Oregon,06/30/2020,Police Officer Rules,"Use of Force, Standards","Directs the Department of Public Safety Standards and Training to adopt rules requiring police officer to intervene to stop another police officer from engaging in act that is unethical or that violates law, rules, or policy, defines misconduct.",OR H 4205,"duty to intervene, oversight",201,0,0,0,0,0,0,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:OR2020010H4205&ciq=ncsl&client_md=80d1af5efba15f92304f3dd6f3f69da0&mode=current_text
Oregon,06/30/2020,Police Officer Discipline Records,Standards,Directs the Department of Public Safety Standards and Training to establish a statewide database of police officer discipline records.,OR H 4207,"transparency, oversight, accountabilty",202,0,0,0,0,0,0,1,1,1,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:OR2020010H4207&ciq=ncsl&client_md=8181cc6885642295d1d9fec45fc4e13e&mode=current_text
Oregon,09/01/2020,Peace Officer Use of Force Allowance,Use of Force,"Provides that a peace officer or corrections officer may not use force that impedes normal breathing or circulation of blood of another person by applying pressure on throat or neck, except in specified circumstances, modifies justification defenses available to a peace officer who uses physical force or deadly physical force upon another person, requires a peace officer to give verbal warning, and reasonable opportunity to comply, before using physical force or deadly physical force.",OR H 4301,use of force,203,0,0,0,0,0,1,0,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:OR2020020H4301&ciq=ncsl&client_md=4f985f779cdea1ba71bc98390512fe51&mode=current_text
Pennsylvania,11/25/2020,Sheriff and Deputy Sheriff Education and Training,"Training, Oversight, Standards","Amends statutes relating to law and justice, establishes the Sheriff and Deputy Sheriff Education and Training Board, sets forth training requirements, provides for the Sheriff and Deputy Sheriff Education and Training Account.",PA S 1193,"oversight, accountability",204,0,0,0,0,0,0,1,1,1,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2019000S1193&ciq=ncsl&client_md=3468a360399478e2f470880147f0e3f0&mode=current_text
Pennsylvania,07/14/2020,Law Enforcement Background Investigations,"Training, Certification, Oversight, Technology, Use of Force","Amends statutes relating to law and justice, provides for law enforcement background investigations, provides for duties of the Municipal Police Officers' Education and Training Commission, law enforcement agencies, and employers, provides immunity from liability and violations.",PA H 1841,"oversight, accountability, transparency",205,0,0,0,0,0,0,1,1,1,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2019000H1841&ciq=ncsl&client_md=fe4378d4a349bc73d6896f2b78b864bb&mode=current_text
Rhode Island,07/08/2021,Statewide Body Worn Camera Program,"Technology, Standards",Creates a statewide body-worn camera program for police departments in the state.,RI S 954,body-worn camera,206,0,0,1,0,0,0,0,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:RI2021000S954&ciq=ncsl&client_md=ef3ac161179781542a2f18242addd18e&mode=current_text
Rhode Island,07/08/2021,Statewide Body Worn Camera Program,"Technology, Standards",Creates a statewide body-worn camera program for police departments in the state.,RI H 6438,body-worn camera,207,0,0,1,0,0,0,0,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:RI2021000H6438&ciq=ncsl&client_md=ba5248c8843bffbacf5f0f198740e000&mode=current_text
South Carolina,05/23/2022,Law Enforcement Officer Certification,"Certification, Employment and Labor, Investigations and Discipline, Use of Force, Standards","Relates to the certification of a law enforcement officer employed or appointed by a public law enforcement agency, so as to provide a noncertified law enforcement officer only shall perform his duties as a law enforcement officer while accompanied by a certified law enforcement officer, and to make a technical change.",SC H 3050,"accountability, oversight",208,0,0,0,0,0,0,1,1,1,0,left,Republican,http://custom.statenet.com/public/resources.cgi?id=ID:bill:SC2021000H3050&ciq=ncsl&client_md=96442c014fd995e65be2f2819c0e55f1&mode=current_text
South Dakota,03/15/2022,Claim of Immunity Burden of Proof,Use of Force,Establishes the burden of proof after a claim of immunity.,SD S 195,qualified immunity,209,0,0,0,1,0,0,0,0,0,0,right,Republican,http://custom.statenet.com/public/resources.cgi?id=ID:bill:SD2022000S195&ciq=ncsl&client_md=057885bfa43b89f7b02dce974d026d36&mode=current_text
South Dakota,03/25/2021,Law Enforcement Officers Training Requirements Reform,Training,Reforms training requirements for law enforcement officers.,SD S 135,training,210,1,0,0,0,0,0,0,0,0,0,left,Not listed,http://custom.statenet.com/public/resources.cgi?id=ID:bill:SD2021000S135&ciq=ncsl&client_md=f23bf1131c3574ccd9e0db5fde5b58f0&mode=current_text
Tennessee,05/04/2021,Law Enforcement,Standards,States that a law enforcement officer meeting certain qualifications who makes an arrest outside of the law enforcement officer's jurisdiction has the same legal status and immunity from suit as a state or local law enforcement officer making an arrest within the state or local law enforcement officer's jurisdiction if certain circumstances are met.,TN H 961,qualified immunity,211,0,0,0,1,0,0,0,0,0,0,right,Republican,http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2021000H961&ciq=ncsl&client_md=cd14ec5cd83010d12e963901b432e1f8&mode=current_text
Tennessee,05/18/2021,Criminal Justice,Other Issues,"Amends a section regarding a law enforcement officer shall not use a choke hold with or without the use of a police baton, on any person unless the officer reasonably believes that deadly force is authorized, provides definition, relates to the law enforcement training, relates to the developing a policy regarding de-escalation, relates to duty to intervene, relates to shooting at moving vehicles, relates to use of force reporting.",TN S 1380,"oversight, chokehold, transparency",212,0,1,0,0,0,0,1,1,0,0,right,Republican,http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2021000S1380&ciq=ncsl&client_md=48a6264e003348dc2252fbab097b4bbe&mode=current_text
Texas,06/16/2021,Hiring Procedures of a Law Enforcement Agency,"Oversight, Standards",Relates to the procedures required before a law enforcement agency hires a peace officer.,TX S 24,"transparency, accountabilty",213,0,0,0,0,0,0,1,0,1,0,right,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2021000S24&ciq=ncsl&client_md=a308420b1b3e8e761fcc0a29bfadb683&mode=current_text
Texas,06/14/2021,Law Enforcement Personnel Mental Health Program,Officer Safety and Wellbeing,"Relates to a mental health program that includes peer-to-peer counseling for certain law enforcement personnel, allows for contracting with an institution of higher education that has appropriate expertise in mental health or law enforcement to develop the peer support network, requires for information relating to officer's participation to remain confidential, relates to licensure protection for officers participating in the program, provides for an annual report.",TX S 64,"mental health, qualitied immunity",214,0,0,0,1,0,0,0,0,0,1,right,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2021000S64&ciq=ncsl&client_md=91c814ec5c405a0f856d354f7d14897a&mode=current_text
Texas,06/14/2021,Use of Force By Peace Officers,Use of Force,Relates to the use of force by peace officers.,TX S 69,"use of force, duty to intervene, transparency",215,0,0,0,0,0,1,1,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2021000S69&ciq=ncsl&client_md=995cb0790fa15833dfa09f6a5266e18b&mode=current_text
Texas,06/16/2021,Investigation and Prosecution of Criminal Offenses,Investigations and Discipline,Relates to law enforcement policies and procedures regarding body worn cameras.,TX H 929,body-worn camera,216,0,0,1,0,0,0,0,0,0,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2021000H929&ciq=ncsl&client_md=45fcdf013868f2ba629a8e6c5949e966&mode=current_text
Texas,06/07/2021,Mental Health Leave Policy for Peace Officers,Officer Safety and Wellbeing,Relates to adoption by law enforcement agencies of a mental health leave policy for peace officers.,TX S 1359,mental health,217,0,0,0,0,0,0,0,0,0,1,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2021000S1359&ciq=ncsl&client_md=523ffacea1dd0baedde3a006e8daa497&mode=current_text
Texas,06/07/2021,Grant Program for Law Enforcement Agencies,"Technology, Data and Transparency",Relates to a grant program for law enforcement agencies to defray the cost of data storage for recordings created with body worn cameras.,TX H 1938,body-worn camera,218,0,0,1,0,0,0,0,0,0,0,right,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2021000H1938&ciq=ncsl&client_md=fdfbe404c9625797e1db2cc044dbd097&mode=current_text
Texas,06/18/2021,Peace Officer Duty to Render Aid for Injured Person,Standards,"Relates to the duty of a peace officer to request and render aid for an injured person, requests emergency medical services personnel to provide the person with emergency medical services, provides first aid or treatment to the person to the extent of the officer's skill and training.",TX S 2212,duty to act,219,0,0,0,0,0,0,0,0,0,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2021000S2212&ciq=ncsl&client_md=1087494947e931735b9cb0950cf88c2f&mode=current_text
Texas,06/15/2021,Training and Hiring of Peace Officers,"Training, Standards",Relates to the training and hiring of peace officers.,TX H 3712,"training, oversight",220,1,0,0,0,0,0,1,1,0,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2021000H3712&ciq=ncsl&client_md=bf15d433aec39c25c0bc891c1da7f39d&mode=current_text
Utah,03/22/2022,First Responder Mental Health Services,Officer Safety and Wellbeing,"Creates a grant program for mental health resources for first responders, requires all first responder agencies to provide mental health resources for employees, spouses, children, and retirees, provides for the Department of Public Safety to administer a grant program to provide mental health resources, appropriates funds to the Department of Public Safety.",UT H 23,mental health diversion,221,0,0,0,0,0,0,0,0,0,1,left,Republican,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2022000H23&ciq=ncsl&client_md=7643745d4e2f6a072ce5b6cd597f7f8d&mode=current_text
Utah,03/22/2022,Use of Force Revisions,"Investigations and Discipline, Use of Force, Data and Transparency","Addresses the use of force by peace officers, sets a timeline for completion of investigations into an officers use of force, requires that certain information be posted online.",UT H 123,"oversight, transparency, accountability",222,0,0,0,0,0,0,1,1,1,0,left,Republican,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2022000H123&ciq=ncsl&client_md=768c99b18a80450c28e22b03da7a09fa&mode=current_text
